channel,date,message_id,sender,text
designhunters,2022-05-22T17:00:51+00:00,2331,-1001090349566,"[​​](https://telegra.ph/file/20b9fc56fc0302ff710a1.png)**Дизайнер интерфейсов (удаленно)**
от 85 000 до 135 000 руб.

Мы ищем дизайнера для поддержки и развития интерфейсов реальных продуктов: проектирование, отрисовка, анимация, передача в разработку, аудит разработки. В основном, макеты в Figma.

**Подробнее**
Мы небольшая компания, которая занимается реальными продуктами клиентов. Все, что мы делаем, либо уже живет и развивается (и развитием занимаемся мы), либо скоро увидит свет. Это касается и сайтов, и мобильных приложений.
Мы ищем дизайнера, способного не только выполнить поставленную задачу, но и самостоятельно искать решения задачи, изучать и пользоваться продуктом, над которым будет работать, самостоятельно предлагать в нем улучшения.
Нужно будет не только рисовать иконки и кнопки, но и заниматься проектированием функционала в рамках одного экрана, и проектировать интерфейс с нуля, имея на входе только набор функций. Следить за реализацией своего интерфейса силами разработчиков тоже нужно будет.
С кем работать — выбираем тщательно (пока все клевые), поэтому плохо не приходится делать. Конечный результат ограничивается только нашими умениями.
Хоть работа и удаленная, мы постоянно на связи: в Slack, Skype, Google Meet. Рабочий день у нас — это не постановка задач в начале рабочего дня и прием на следующий. Это рабочий процесс с плотным общением, будто в офисе сидишь, только свой кабинет, свои стул, стол, компьютер.

**Обязанности**
Поддержка и развитие интерфейса продукта:
проектирование и оформление интерфейсов, их анимация;
подготовка материалов для разработчиков;
отслеживание реализации интерфейса разработчиками.

**Минимальные требования**
Публичное портфолио;
работа в Figma;
опыт анимации интерфейсов;
знакомство с Zeplin и другими инструментами передачи в разработку;
знакомство с циклом разработки сайтов и мобильных приложений (надо понимать что можно реализовать, а что нельзя);
отличное знание русского языка как в письменной, так и в устной речи;
знание английского языка на уровне понимания лекций на слух.

**Условия работы**
5 дневная рабочая неделя;
рабочий день начинается в 10 по московскому времени и заканчивается в 19;
официальное трудоустройство, белая зарплата;
ежегодная индексация зарплаты.
В отклике расскажите о себе пару слов, расскажите почему ушли (или хотите уйти) с последнего места работы и не забудьте указать ссылку на портфолио.

[Посмотреть вакансию](https://hh.ru/vacancy/55047827?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=дизайнер)"
designhunters,2022-05-21T17:14:30+00:00,2329,-1001090349566,"[​​](https://telegra.ph/file/e9c4a5ccf68fd85ff7228.png)**UI/UX дизайнер / Веб-дизайнер**
от 80 000 до 140 000 руб.

Интернет-агентство BINN стабильно занимает ведущие позиции на рынке веб-разработок с 2001 года. За это время были разработаны более 450 веб-сайтов и порталов различной степени сложности и направленности. Клиенты: Volvo, БМВ Банк, РН Банк, Росбанк,, ВТБ Страхование, сайт легендарного путешественника Фёдора Конюхова, Правительство Москвы. Много других интересных клиентов и проектов.
**ОБЯЗАННОСТИ:**
Создание интерфейсов (web, mobile) под разные версии и размеры устройств;
Умение быстро создавать дизайн-концепты на основе информации от заказчика;
Участие в обсуждениях проектной команды;
Презентация концептов и промежуточных работ клиенту;
Выявлять проблемы в проекте, обсуждать пути их решения;
Создание UI-kit.
**ТРЕБУЕТСЯ:**
Обязательно наличие портфолио;
Выполнить небольшое тестовое задание;
Опыт разработки сайтов и интерфейсов от 3 лет;
Опыт проектирования интерфейсов;
Знать особенности адаптации страницы под различные устройства;
Аргументировано объяснять и защищать свои решения, не бояться критики;
Отличное владение инструментами: Figma, Photoshop, Illustrator;
Умение придумывать и рисовать иконки;
Хорошее понимание принципов UI/UX, понимание современных трендов;
Базовые знания HTML и CSS;
Знание основ типографики.
**ПРИВЕТСТВУЕТСЯ:**
Навыки анимации (After Effects, Protopie);
Навык общения с менеджерами и разработчиками.
**УСЛОВИЯ:**
Работа в офисе (Москва, проспект Андропова, БЦ Нагатинский, м. Коломенская) или удаленно;
Оформление: по ТК РФ;
Испытательный срок: 3 месяца;
Заработная плата: по результатам собеседования;
График работы: пн-пт, 09.00-18.00 или 10.00-19.00.

[Посмотреть вакансию](https://hh.ru/vacancy/48842216?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=дизайнер)"
designhunters,2022-05-20T17:14:13+00:00,2327,-1001090349566,"[​​](https://telegra.ph/file/305429be490c67cefef22.png)**Дизайнер интерфейсов**

Зарплата
От 100 000 до 150 000 ₽

**Описание вакансии**

В нашей команде собраны люди, обладающие большим прикладным и жизненным опытом, умеющие мыслить системно, придумывать креативно и педантично реализовывать разной сложности кейсы – от приложений государственного масштаба до промо-сайтов и годовых отчётов.

**Что делать?**
Генерировать идеи, разрабатывать концепции самостоятельно и совместно с арт-директором.
Дизайнить сложные интерфейсы продуктов (веб и мобильных приложений).
Сопровождать и развивать проекты вместе с прожект-менеджером и арт-директором.
Создавать и развивать дизайн-системы.
Прорабатывать все UI элементы интерфейса, визуализировать поведение и состояния.
Прототипировать в Figma и Principle.
Разрабатывать видение, концепции и принципы будущих интерфейсов.
Подготавливать презентации в Figma или Keynote.
Менторить Junior-дизайнеров.
Защищать решения у клиента.
Подготавливать макеты к разработке.
Проводить аудит разработки.

**Чего ожидаем?**
Понимание адаптивного дизайна.
Знание гайдов платформ (iOS и Android).
Понимание UX/UI на продвинутом уровне.
Умение ориентироваться сразу в нескольких проектах.
Умение разбираться в постановке и задавать правильные вопросы.
Чувство вкуса и меры.
Умение работать в Ps, Ai, Figma, Principle.
Понимание особенностей разработки веб-приложений/сайтов и мобильных приложений.
Работа с ожиданиями клиента и пользователей.
Креативное и системное мышление (слабо?).
Адекватная реакция на критику и правки.
Умение аргументированно защищать свою работу.
Самостоятельность и дисциплина.
Слушать и слышать других участников проекта.
Способность предлагать решения.
Ответственность за конечный результат.

Бонусы
Возможность работы удалённо или в офисе в Москве (м. Дмитровская).
Гибкий график работы, с окончанием работы не позже 20:00 часов.
Команду включенных и живых ребят, которым не всё равно.
Методологию реализации проектов любой сложности.
Четкие и понятные постановки.
Бонусы по итогу года или квартала, если проект в плюсе.
Компенсация в зависимости от уровня, с возможностью повышения и прокачки.
Ежедневные созвоны с командой для обсуждения планов и вопросов.
Ежегодные встречи всей распределённой команды.
Дополнительные инструкции
Наличие портфолио must have)

Совпало?
Тогда присылайте портфолио сюда a.elkhova@zephyrlab.ru с пометкой Дизайнер в Зефир."
designhunters,2022-05-19T15:01:59+00:00,2325,-1001090349566,"[​​](https://telegra.ph/file/e191f243c51d8997f59a8.png)Альфа-Банк ищет продуктового дизайнера в команду дизайн-системы

Ищем дизайнера для развития web части дизайн-системы Альфа-Банка.
Для нас дизайн-система — это (внутренний) продукт, которым пользуются 100+ дизайнеров и 350+ разработчиков. Вашей главной задачей будет — упростить и ускорить работу дизайнеров и разработчиков, чтобы помочь им повысить качество и удобство продуктов, у которых уже есть миллионы активных пользователей.

**Что будет делать дизайнер:**
Развивать удобную библиотеку компонентов, создавать новые элементы и улучшать существующие.
Описывать компоненты с паттернами и развивать базу знаний.
Взаимодействовать с продуктовыми дизайнерами и разработчиками и следить за качеством реализации компонентов.
Создавать полезные инструменты и плагины вместе с разработчиками дизайн-системы.
**Требования к дизайнеру (скиллы):**
Имеете опыт работы с дизайн-системами и любите Figma.
Уделяете внимание деталям, любите порядок и системный подход к решению задач.
Общаетесь с разработчиками на одном языке и умеете приходить к общему решению.
Умеете встраиваться в существующие процессы и предлагать способы улучшения.
Умеете управлять своим временем и работать самостоятельно.

**Условия сотрудничества:**
Можно работать удаленно или из офиса, у нас комфортные коворкинг-офисы с фитнес-залами в Москве и Питере
Сильная команда дизайнеров и чувство плеча на удалёнке — каждый участвует в развитии процессов, знает кто чем занимается и взаимодействует с другими дизайнерами каждый день
Собственная Usability-лаборатория с нейросетью, распознающей эмоции, и имитацией локаций: дом, метро, отделение — где можно заказать и участвовать в исследованиях
Развитая дизайн-система и собственные плагины для Figma (например, iOS→Android Switcher на базе пар компонентов дизайн-системы)
Забота о вашем здоровье: полис ДМС, куда входит стоматология и обслуживание в лучших клиниках города, страхование жизни, страхование выезжающих за рубеж, 10 дней оплачиваемого больничного
Скидки у партнеров: обучение английскому, фитнес-клубы и многое другое.
Присылайте рассказ о себе Даше Барсинской.

**E-mail:**
d.barminskaya@inpglobal.com

**Telegram:**
[@dalexbar](https://t.me/dalexbar)"
designhunters,2022-05-18T17:02:58+00:00,2323,-1001090349566,"**Дизайн студия в поисках начинающих дизайнеров и дизайнеров с опытом, которые готовы воплощать безумные идеи. Мы стремимся стать #1 в индустрии, показывать уровень, достойный наград в мировом сообществе дизайнеров. 

Наши вакансии** ⬇️

**SMM Designer** 

🔹**Что нужно делать:
**— Раскачать в дизайне соцсети студии: Instagram & Twitter
— Подготавливать картинки под корпоративный твиттер 
— Знать специфику фирменного стиля и дизайна. Воплощать смелые идеи
— Подготавливать GIF - изображения под корпоративный Instagram
— Уметь выстроить дизайн, которые будет отличаться от ""стандартного"" и поможет выделить студию среди конкурентов в SMM пространстве
— Все социальные сети на английском языке. Но все тексты подготавливают лучшие райтеры в индустрии. Ваша задача воплотить в жизнь.

🔹**Условия:
**— Достойная ЗП (до 100,000 RUB на старте для опытных дизайнеров, до 50,000 для начинающих дизайнеров)
— Полная удаленка. Гибкий график - главное выполнять задачи
— Квартальные бонусы за вклад и желание развиваться

〰️〰️〰️〰️

**Designer для метавсленных

**🔹**Что нужно делать:
**— Подготавливать дизайн для объектов (зданий) / предметов искусства / мерч 
— По вашим эксизам наши проектировщики будут воплощать объекты в метавсленных
— Воплощать дизайн вы сможете в любых удобных для вас программах, специальный софт осваивать не нужно
— Предстоит работать с настоящими экспертами в индустрии метавсленных. Вы узнаете много нового и получите неоценимый опыт
— Приветстуются самые смелые идеи. В индустрии мета нету ни каких ограничений. Чем креативнее объект - тем он более запоминается. Приветствуется нестандартный подход к дизайну. 

🔹**Условия:
**— ЗП по результатам собеседования 
— Полная удаленка
— Квартальные бонусы за вклад и желание развиваться

👉** Связаться: **@katehragency"
designhunters,2022-05-18T09:00:00+00:00,2321,-1001090349566,"Readymag  ищет дизайнера с упором на английский язык:

**Product Designer 

**[Readymag ](https://readymag.com/readymag/we-are-hiring/product-designer/)is a browser-based design tool that helps create any kind of web publications: landing pages, portfolios, magazines, websites, multimedia longreads and pitch decks. We are also a distributed team with a strong international user community and client-oriented service. 
 
The Readymag Growth team is looking for an experienced Product Designer to develop experience for new Readymag users. You will work together with the Head of Design as well as the Product Manager, the Marketing Specialist, the Analyst and engineers.  
 
**You will: 
**• propose and test hypotheses, minding both the interests of the tool’s target audience and Readymag’s business goals; 
• implement experiments in the interface and, based on the results, think through the further development of the product—we expect you to swiftly come up with design solutions and be able to rationally decide on failed experiments; 
• operate with data and take data-driven decisions; 
• improve the existing design system; 
• work in a cross-functional team. 
 
**We require: 
**• experience in working on web-interfaces; 
• ability to build prototypes promptly; 
• openness to revisions; 
• strong skills in stating hypotheses, conducting usability tests and drawing conclusions from them; 
• good knowledge of Figma and Readymag; 
• basic knowledge of Google Analytics and Amplitude; 
• fluent Russian, good command of English—not less than B1. 
          
**You will get:**  
• remote work with flexible schedule; 
• 28 days of paid annual leave; 
• professional courses of your choice funded by the company. 
 
We require all candidates to complete a test assignment. Once done, please send it to jobs@readymag.com along with your short bio and portfolio. 
 
**Test assignment 
**Think of a possible introduction to Readymag for the new clients — they will see it as a first thing in the Editor. Your goal is to demonstrate the tool’s facilities so that the newbie would quickly get used to Readymag and create their first project easily. We are open to the work tools you choose: it may be anything from Figma or Readymag project, to a working prototype, to a Google Doc. Explain your choice.

contact: @victoriaheadhunter"
designhunters,2022-05-17T13:02:25+00:00,2319,-1001090349566,"Удалённая работа, полный день

**Медиа-дизайнер

**DAO Agency — коммуникационное агентство. Работаем с российскими активно растущими компаниями, аутсорсим пиар и контент.

Примеры проектов, с которыми мы работаем сейчас?
Нескучные финансы, Бастион-С, ТЦ «Неглинная» и тд.

Обязанности:
1. Производить качественные макеты в соответствии со стандартами в проекте. 
2. Оперативно коммуницировать с командой. 
3. Контролировать и соблюдать дедлайны в проектах. 


Необходимые навыки и опыт: 
1. Уверенно владеть Adobe Photoshop и Figma.
2. Знание основ вёрстки и анимации, навыки работы в After Effects, Lightroom, Premier будут дополнительным преимуществом.
3. Открытость, честность, осознанность в работе. 
4. Умение работать в команде, с командой.
5. Желание развиваться и не стоять на месте. 

Примерный уровень ЗП: От 50 000₽ (обсуждается на собеседовании и по результатам выполнения тестового).

Условия работы: полный день.

Контакты: @tashakoreneva"
designhunters,2022-05-16T14:01:06+00:00,2317,-1001090349566,"**Вакансия:** Senior UI/ Visual Designer
**Занятость:** full-time
**Режим работы: **удаленная/офис в Санкт-Петербурге/офис на Кипре
Доход: от 200 000 р.

Мы в **Clain **создаем уникальный продукт по анализу финансовых операций, разработке систем скоринга и простой визуализации сложных больших данных для клиентов по всему миру. Мы помогаем соответствовать международным требованиям регуляторов по противодействию легализации преступных доходов, а так же проводить полномасштабные расследования в борьбе с мошенничеством, кражами и финансированием терроризма.
Мы заинтересованы в опытном **UI Designer,** который умеет проектировать пользовательский опыт через интерактивный дизайн, композицию, колористику, типографику.

**Что вам предстоит:**
- Развивать дизайн-систему и визуальный стиль продуктов Clain
- Участвовать в проектировании интерфейсов SaaS приложений в составе продуктовой команды.
- Обновлять отдельные элементы и страницы корпоративного сайта
- Готовить маркетинговые материалы (презентации, посадочные страницы, рассылки)

**Мы предлагаем:**
- Работу в команде над сложными и уникальными продуктами для международных клиентов
- Конкурентный доход и справедливые высокие performance бонусы
- Комфортные условия для работы: официальное оформление в штат, гибкое начало дня, просторный офис-лофт, выбор оборудования, разнообразное питание с учетом индивидуальных предпочтений в рационе, паркинг
- Возможность дополнительного профессионального обучения и посещения российских и международных профильных конференций
- Изучение английского языка
- Возможна релокации на Кипр

**Мы ожидаем от вас:**
- Опыт работы в продуктовой команде с UX и Product Designer над сложными веб интерфейсами для B2B клиентов (который вы готовы подтвердить в портфолио)
- Портфолио работ в области веб-дизайна и графики (не менее 10 работ)
- Знание принципов интерактивного дизайна, понимание паттернов взаимодействия с интерфейсами веб-приложений
- Знание принципов построения дизайн систем (атомарный дизайн, компоненты и пр.)
- Владение Figma, пакет Adobe
- Будут плюсом навыки motion design и иллюстрации

**Контакты для связи:**
@elena_yank
hr@clain.io"
designhunters,2022-05-14T15:00:01+00:00,2315,-1001090349566,"Wannathis ищет 3D дизайнера (Blender)

**Зарплата от 120 тыс руб.**

Небольшая дизайн студия, создающая 3д наборы для дизайнеров Wannathis. Делаем от иконок, иллюстраций до персонажей и абстрактной графики. 

Ценим красоту и аккуратность. 
Получаем медальки на Awwwards, Behance, ProductHunt.

Ищем middle 3д дизайнера (Блендер онли). Постоянка или по проектно.

**Что будет делать дизайнер:**
Мы ищем человека, который помог бы нам создавать разные наборы 3д иллюстраций по тематикам. 

**Требования к дизайнеру (скиллы):**
Уметь в 3д на базовом уровне в моделинге. Минимально, чтобы ты мог(ла) замоделить иллюстрацию как на картинке этого поста.
Постановка света, работа с материалами.
Желание/скилл в персонажах и 3д анимации.
Чувство стиля.
Работа с референсами
Умение работать удаленно.
Любовь к тому, что делаешь. Блендер.

**Условия сотрудничества:**
У нас гибкий график. Работай, когда тебе удобно и как тебе комфортно. Главное для нас это продуктивность.

Идеально для тех, кто устал от дедлайнов и постоянного общения с клиентами. Мы работаем на дзене, без запар и суеты.

120 000р./месяц или по проектно (цена зависит от объема задачи)
Более подробные рефы можно [посмотреть тут](https://www.figma.com/file/knMFQoTIJu3jS9bLzOcY9t/References-for-3d-designer?node-id=0%3A1).

П.c. Необязательно уметь и в абстракт и в персонажку. Если есть скилл хотя бы по одному направлению - будем рады посмотреть твои работы!

Засылайте письма c линком на Беханс/Дрибббл/Сайт к нам на почту с темой письма “3д дизайнер”

work@wannathis.one"
designhunters,2022-05-13T16:34:00+00:00,2313,-1001090349566,"Ищут дизайнера в команду, которая создает топовые приложения для изучения языков

**UI/UX Product Designer**

Зарплата
От 1900 $

Если ты хочешь влиять на продукт напрямую без менеджеров и проволочек, видеть результат своей работы real-time, знать, что твои идеи и труд полезны людям — это повод читать дальше.

**ЧТО МЫ МОЖЕМ ДАТЬ ТЕБЕ:**
Прежде всего, опыт в сильной продуктовой команде.
Прокачаешься в аналитике, A/B тестировании, научишься проверять гипотезы и понимать метрики. Будешь делать это в комфортной атмосфере, где все равны и нет токсичности. Отношения внутри команды строятся на доверии.
Твои новые идеи и предложения будут иметь реальный вес, потому что мы хотим развиваться вместе с тобой

**КОГО МЫ ИЩЕМ:**
Senior UI/UX дизайнера мобильных приложений со стажем больше 3-х лет
Мы создаем свои продукты, поэтому ищем человека с опытом работы в продуктовой компании. Нам важно, чтобы вы думали не только о том, как это выглядит, но и о том, как это работает
Наличие сильного портфолио
Классно, если есть опыт работы в проектах на тему образования
Классно, если есть опыт в создании анимации в интерфейсах

**ЧТО НУЖНО ДЕЛАТЬ:**
Дизайн и проектирование разделов, фич и отдельных экранов для мобильного приложения. Раскадровки сценариев взаимодействия
Работать в тесной связке с продактом для проверки продуктовых гипотез
Анимация интерфейса приложения. Экспорт анимации для разработчиков

**ЧТО НУЖНО УМЕТЬ:**
Проектировать мобильные приложения для iOS и Android. Ориентироваться в дизайн-гайдах этих платформ
Работать оперативно, предлагать альтернативные решения, быстро учиться
Уверенно работать с Figma, Illustrator, Photoshop. Классно, если есть опыт в Affter Effects. Уметь организовать компоненты, стили и рабочее пространство.
Аккуратно и скрупулезно готовить макеты для верстки
Воспринимать и давать фидбек по макетам. Объяснять и аргументировать свое решение
Грамотная устная и письменная речь. Базовый английский

**УСЛОВИЯ ТАКИЕ:**
Удаленка.
Гибкий график.
Индексация з/п при успешной работе.
1 месяц испытательного срока без снижения з/п
Бонусы
Профессиональные ресурсы (статьи, видео, конференции) за наш счет
Помощь в покупке личных девайсов
Если вакансия тебе не подходит, поделись ей с друзьями. Когда приведенный тобой друг пройдет испытательный срок, ты получишь $600.


Присылай на почту **eugene@brightmobileapps.com** несколько слов о себе, портфолио, резюме и ссылки на твои аккаунты в соцсетях. В других формах письма рассматриваться не будут.
В теме письма указывать: Вакансия UI/UX Designer <Фамилия Имя>"
designhunters,2022-05-12T18:00:38+00:00,2311,-1001090349566,"[​​](https://telegra.ph/file/1ce999ab7c1542bbb3231.jpg)**Branding designer, Embacy, $2-3к**

Мы ищем опытного дизайнера, который больше всего увлекается цифровым дизайном и коммуникацией бренда, для работы с технологическими компаниями и цифровыми продуктами со всего мира. Ожидаем, что у тебя достаточно опыта, чтобы создавать выдающиеся бренды и сайты со сложным, но минималистичным визуалом, основанным на вдохновляющих и четких идеях.

**Наши ожидания**
- Вы умеете работать с идеями и смелым визуалом, сложной типографией и моушн дизайном
- Ваше мышление и идеи важнее, чем сложность визуальных эффектов, которые ты можешь делать самостоятельно
- Здорово, если у тебя есть опыт работы в международных или ИТ компаниях и ты знаешь кое-что об их бизнесе и организации маркетинговых процессах
- Ты человек минималистичных взглядов и тебе близок принцип: меньше — это больше

**Задачи**
- Разработка брендинга и ийдентики, включая веб-дизайн, визуальную коммуникацию и моушн дизайна для технологических компаний и диджитал продуктов
- Планирование недели вместе с проджект менеджером. Мы работаем по недельным спринтам, поэтому важно держать бодрый темп
- Общение с клиентом на каждом этапе вместе с ПМ от брифинга до ретроспективы проекта. Ты будешь отвечать за все вопросы, связанные с дизайном и за презентацию твоих идей.

**Условия**
- Мы считаем, что главное — это профессиональный рост и совершенствование навыков, поэтому мы ищем того, кто разделяет с нами эти ценности
- У нас каждая пятница посвящена самообразованию и совершенствованию навыков: в этот день мы не делаем клиентские задачи, а проводим брейнштормы и мастер-классы, обучаемся на курсах
- Дизайнер работает параллельно только с одним проектом, чтобы сосредоточиться над
- Удаленный формат работы из любой точки мира: мы все работаем с 10:30 до 19:30 по Москве
- Мы можем оплачивать твою работу вам в крипте (USDT), российских рублях или армянских драмах. Твоя зарплата будет зафиксирована в долларах США в случае изменения курса валюты.

**Если хочешь попасть в команду Embacy, заполни форму: **
https://commotion.page/view/4Y9mZkepfIufgO6UsEGq"
designhunters,2022-05-11T19:00:11+00:00,2308,-1001090349566,"**Nimax ищет дизайн-директора в UX/UI направление**

от 130 тыс руб.

Nimax — это digital-агентство, в котором мы создали экосистему услуг и направлений, с помощью которых наши клиенты могут запускать digital-продукты, а наши сотрудники быстро развиваться в работе над отобранными, интересными и разными проектами. 

Ищем дизайн-директора в направление
ux/ui Nimax.

В первую очередь – это управленческая функция, и тебе предстоит работать с командой дизайнеров ux/ui направления. В твои задачи будет входить организация работы команды, участие в компоновке предложений для клиентов, совершенствование процессов и качества дизайна.

Разрабатывать макеты тоже будет нужно, но немного: собирать дизайн-концепции на этапе пресейла и подключаться к команде в периоды повышенной нагрузки. 

**Что будет делать дизайнер:**
Участие в пресейле: подготовка предложений для клиентов, оценка трудозатрат, проведение презентации вместе с командой
Разработка и арт-дирекшн концепций
Работа с командой: найм, развитие
Управление загрузкой команды: распределение проектов между специалистами, контроль загрузки
Повышение и контроль рентабельности, увеличение прибыли отдела
Шлифовка процессов работы внутри и с другими направлениями — разработка, брендинг, реклама

**Будет плюсом**
Опыт создания интерфейсов мобильных приложений
Знаешь продуктовые методики работы (cjm, jtbd, персона-модели и тд.)
Есть опыт работы с seo/маркетологами
Английский язык на уровне b2+

**Требования к дизайнеру (скиллы):**
Уже работал в агентстве в роли старшего дизайнера/арт-директора/дизайн-директора. Твой уровень дизайна не ниже middle +
Опыт работы от 3 лет, лучше 4-5 лет
Умеешь работать в команде с дизайнерами в качестве ментора/арт-директора, умеешь выстраивать работу над проектами в команде с дизайнерами и аналитиками/продактами
Умеешь задавать высокий уровень дизайна и вести к нему всю команду
Умеешь быстро создавать классные дизайн-концепции
Тебе интересно работать на пресейле — общаться с клиентом, вытаскивать и уточнять задачи, презентовать решения
У тебя хорошие менеджерские навыки: ставишь понятные задачи, умеешь управлять временем. И постоянно совершенствуешь коммуникацию

**Условия сотрудничества:**
Оклад 130 000 ₽ + процент от прибыли отдела
Официальная заработная плата
Официальное трудоустройство с первого дня по ТК РФ
Полный рабочий день
Гибридный формат работы/или полностью удаленка

**Команда**
Тебе предстоит работать с группой дизайнеров, аналитиков, продюсеров и аккаунтов. И часто взаимодействовать со специалистами отдела разработки, брендинга, медиа и перфоманс. У нас есть почти все digital-специалисты в штате, и мы постоянно увеличиваем количество специализаций. Наши клиенты — тоже часть команды. Команда совместно принимает наиболее важные решения на проекте.

**Проекты**
Большинство наших клиентов — крупные компании: IT, продукты и стартапы, биотех, финтех и другой бизнес с высокой долей автоматизации и IT-мышлением. Мы работаем с Pizza Hut, Softline, Ozon, Netwell, Kaspersky, YIT, Finam, iPort, AAG и другими компаниями. Мы не работаем с компаниями, которые нарушают этические принципы и не приносят пользы.

**Офис и компания**
Мы ищем специалистов из разных городов и стран. Наша среда настроена для распределенной работы, поэтому для сотрудников возможна гибридная работа в формате дом/офис или постоянная удалёнка. Наш офис расположен в Петербурге, в пяти минутах ходьбы от станции метро «Технологический институт». Офис в loft-стиле, с лекторием, зоной отдыха, кухней. Мы pet-friendly, в офисе часто бывают пушистые друзья.


Контакты:

**Веб-сайт:**
[https://nimax.ru](https://nimax.ru/)/

**E-mail:**
eu@nimax.ru

**Telegram:**
@[Eliza_Usp](https://t.me/Eliza_Usp)"
designhunters,2022-05-10T18:11:27+00:00,2306,-1001090349566,"Ищут дизайнера в IT компанию

**UI / UX дизайнер**
от 130 000 руб. 

Hopper-IT сейчас активно развивается и быстро растет, поэтому мы ищем опытного UI/UX-дизайнера (middle+) себе в команду на full-time.
Ближайший проект - web-версия и мобильное приложение интранет-портала на 2000+ пользователей (значительная часть пользователей - производственники, которые работают ""в полях"").

**Какие предстоят задачи:**
1) Выстраивание UX-процессов в проекте
2) Разработка схем работы интерфейса
3) Разработка интерфейсов web-портала и мобильного приложения: от вайрфреймов до финального прототипа и UI-гайдлайна
4) Презентация работы заказчикам
5) Подготовка материалов для передачи в разработку и контроль качества реализации
6) Руководство junior-дизайнером

**Какого специалиста ищем:**
Релевантный опыт работы: от 2 лет на сходной позиции, от 5 лет в дизайне.
Понимание принципов разработки пользовательских интерфейсов и знакомство с мобильными гайдлайнами
Обладание фундаментальными знаниями: композиция, цвет, типографика, сетка
Уверенное владение Figma (на уровне использования плагинов и hotkeys)
Знание особенностей разработки для web- и мобильных устройств
__Очень желательны примеры работ и/или портфолио__

**Мы предлагаем:**
Коллег, которым не всё равно на результат;
Внешнее обучение для роста за счет компании;
Разноплановый корпоративный движ;
Рост до лида направления UI/UX;
Удаленную работу, но если хочет поехать в офис, то он на м.Тульская;
Работу в компании, которая полностью соблюдает ТК РФ.

**Этапы собеседования:**
Собеседование с HR,
Техническое собеседование,
фидбэк даем обычно в течение 3-4 рабочих дней

[Посмотреть вакансию](https://hh.ru/vacancy/55052323?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=дизайнер)"
